"species","nursery","batch_id","volume","treenumb","crown_length","branchper30","crown_spread","crown_ratio","climate_region","genus_species","variety","origin","leaf_type"
"acer_rubrum_octoberglory","cleveland","ARO_45",45,8,221.2,7,210,0.0115453530019425,"South Australia","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","manor","M15_ARPN10268",45,5,175.9,8,134,0.00470086980732153,"South Australia","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","cleveland","ARO_45",45,4,225.5,8,182,0.00867184292145902,"South Australia","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","speciality","arog_150",150,2,459.7,4,186,0.00905721162029937,"Victoria","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","speciality","arog_40cm",35,7,236.2,7,81.4,0.00173467227158165,"Victoria","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","mt william","ar-45",45,9,237,8,106,0.00294157792131124,"Victoria","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","mt william","ar-45",45,7,233,9,112,0.00328401152055253,"Victoria","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","speciality","arog_100",100,2,374.7,5,144,0.00542867210540316,"Victoria","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","freshford","ARO_40",40,1,225.8,4,108,0.00305362805928928,"South Australia","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","speciality","arog_100",100,5,400.3,3,152,0.00604861305571155,"Victoria","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","freshford","ARO_200",200,1,277.3,5,144,0.00542867210540316,"South Australia","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","mt william","ar-200",200,10,381,5,246,0.0158430517520533,"Victoria","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","speciality","arog_40cm",35,9,219.4,8,134.2,0.00471491272648307,"Victoria","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","cleveland","ARO_45",45,5,217.1,5,178,0.00829485180302825,"South Australia","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","freshford","ARO_40",40,10,234,6,112,0.00328401152055253,"South Australia","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","cleveland","ARO_45",45,2,220.3,5,174,0.00792623826500705,"South Australia","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","freshford","ARO_40",40,7,232.5,2,96,0.00241274315795696,"South Australia","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","speciality","arog_100",100,4,363.5,5,138,0.004985707541247,"Victoria","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","speciality","arog_100",100,3,312.9,6,148,0.00573445379035257,"Victoria","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","mt william","ar_33",18,1,141,4,80,0.00167551608191456,"Victoria","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","cleveland","ARO_45",45,3,220,10,224,0.0131360460822101,"South Australia","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","cleveland","ARO_45",45,1,235.4,3,230,0.013849187614575,"South Australia","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","speciality","arog_40cm",35,8,245.9,6,59.2,0.000917512606456411,"Victoria","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","freshford","ARO_40",40,9,203.5,11,88,0.00202737445911661,"South Australia","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","speciality","arog_40cm",35,10,226.3,7,112,0.00328401152055253,"Victoria","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","mt william","ar-200",200,9,376,6,284,0.0211156914223282,"Victoria","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","freshford","ARO_40",40,8,204.6,3,146,0.00558051575032667,"South Australia","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","speciality","arog_150",150,1,481.7,7,180,0.00848230016469244,"Victoria","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","mt william","ar-200",200,8,335,10,282,0.0208193345153396,"Victoria","acer_rubrum","octoberglory","non-native","deciduous"
"acer_rubrum_octoberglory","mt william","ar-200",200,7,357,4,224,0.0131360460822101,"Victoria","acer_rubrum","octoberglory","non-native","deciduous"
"adansonia_gregorii","darwin plant wholesalers","ag_46_100",100,6,150.3,5,128,0.00428932116970126,"Northern Territory","adansonia_gregorii",NA,"native","deciduous"
"adansonia_gregorii","darwin plant wholesalers","ag_46_100",100,1,171.8,5,110,0.00316777259236971,"Northern Territory","adansonia_gregorii",NA,"native","deciduous"
"adansonia_gregorii","darwin plant wholesalers","ag_46_100",100,2,141.6,6,150,0.00589048622548086,"Northern Territory","adansonia_gregorii",NA,"native","deciduous"
"adansonia_gregorii","darwin plant wholesalers","ag_46_100",100,3,187,2,82,0.00176033908356148,"Northern Territory","adansonia_gregorii",NA,"native","deciduous"
"adansonia_gregorii","darwin plant wholesalers","ag_46_45",45,8,93.1,2,34,0.000302640092295817,"Northern Territory","adansonia_gregorii",NA,"native","deciduous"
"adansonia_gregorii","darwin plant wholesalers","ag_46_100",100,7,190.5,4,124,0.00402542738679972,"Northern Territory","adansonia_gregorii",NA,"native","deciduous"
"adansonia_gregorii","darwin plant wholesalers","ag_46_100",100,10,202.8,3,138,0.004985707541247,"Northern Territory","adansonia_gregorii",NA,"native","deciduous"
"adansonia_gregorii","darwin plant wholesalers","ag_46_45",45,7,78.2,2,104,0.0028316221784356,"Northern Territory","adansonia_gregorii",NA,"native","deciduous"
"adansonia_gregorii","darwin plant wholesalers","ag_46_45",45,2,124.9,6,116,0.00352277256222535,"Northern Territory","adansonia_gregorii",NA,"native","deciduous"
