"nursery","date","species","site","batch_id","batch_id2","volume","calliper300","rcd","height_m","sizeindex","logSI","logvol","logH","logD","logRCD"
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,21.34,33.02,2.351,50.17034,1.70044704421339,1.65321251377534,0.371252629124939,1.32919441508845,1.51877706892677
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,19.34,29.13,2.024,39.14416,1.59266697791474,1.65321251377534,0.306210508167762,1.28645646974698,1.46434048462767
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,22.21,33.995,1.88,41.7548,1.62070640781215,1.65321251377534,0.27415784926368,1.34654855854847,1.53141504551013
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,19.64,35.975,2.249,44.17036,1.64513093888656,1.65321251377534,0.351989455435632,1.29314148345093,1.55600080260864
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,18.24,30.65,2.007,36.60768,1.56357220647988,1.65321251377534,0.302547372487485,1.2610248339924,1.48643047885443
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,18.625,32.77,2.726,50.77175,1.70562213291899,1.65321251377534,0.435525851498655,1.27009628142033,1.51547644138238
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,18.01,25.345,1.999,36.00199,1.55632650693765,1.65321251377534,0.300812794118117,1.25551371281953,1.40389229555942
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,18.02,26.74,1.369,24.66938,1.39215823477703,1.65321251377534,0.13640344813399,1.25575478664304,1.42716140292597
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,20.375,34.445,2.217,45.171375,1.6548633105265,1.65321251377534,0.345765693114488,1.30909761741201,1.53712618908817
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,23.925,35.745,2.288,54.7404,1.73830796656987,1.65321251377534,0.359456020120987,1.37885194644888,1.55321530140214
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,23.41,33.9,1.717,40.19497,1.60417170885754,1.65321251377534,0.234770295160916,1.36940141369662,1.53019969820308
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,18.705,27.205,1.716,32.09778,1.50647499604691,1.65321251377534,0.234517283512687,1.27195771253422,1.43464873024192
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,15.62,22.79,3.001,46.87562,1.67094702496613,1.65321251377534,0.477265995424853,1.19368102954128,1.35774432518038
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,22.335,30.145,2.17,48.46695,1.68544569065639,1.65321251377534,0.33645973384853,1.34898595680786,1.47921528820137
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,24.04,38.845,1.632,39.23328,1.59365461774854,1.65321251377534,0.212720154417842,1.3809344633307,1.58933512578414
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,17.78,33.05,1.521,27.04338,1.43206097068719,1.65321251377534,0.182129214052998,1.24993175663419,1.51917146382166
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,21.1,34.55,1.884,39.7524,1.59936335375455,1.65321251377534,0.275080898456859,1.32428245529769,1.53844805171022
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,24.18,35.84,2.117,51.18906,1.70917715454416,1.65321251377534,0.325720858019412,1.38345629652475,1.55436800099009
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,21.295,29.185,2.44,51.9598,1.7156674707485,1.65321251377534,0.387389826338729,1.32827764440977,1.46515969764618
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,15.15,30.19,1.606,24.3309,1.38615817378099,1.65321251377534,0.205745540942662,1.18041263283832,1.4798631130231
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,21.14,35.605,2.176,46.00064,1.66276387399755,1.65321251377534,0.337658891026142,1.32510498297141,1.55151099010582
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,25.18,35.895,2.099,52.85282,1.72306816435424,1.65321251377534,0.3220124385824,1.40105572577184,1.55503395766912
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,17.845,29.495,1.526,27.23147,1.43507108591054,1.65321251377534,0.183554533618862,1.25151655229168,1.46974840050517
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,20.745,31.735,2.048,42.48576,1.62824339146879,1.65321251377534,0.311329952303793,1.31691343916499,1.50153850264998
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,21.255,36.88,2.217,47.122335,1.67322680241763,1.65321251377534,0.345765693114488,1.32746110930314,1.56679091238159
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,21.245,34.83,1.665,35.372925,1.54867097326787,1.65321251377534,0.221414237842339,1.32725673542553,1.54195347445824
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,20.95,28.65,1.712,35.8664,1.55468778764345,1.65321251377534,0.233503760341134,1.32118402730231,1.45712462630341
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,22.31,40.225,2.444,54.52564,1.73660077185435,1.65321251377534,0.388101201570517,1.34849957028384,1.60449605277107
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,21.695,30.23,1.946,42.21847,1.62550249039756,1.65321251377534,0.289142835932333,1.33635965446523,1.48043814717782
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,20.705,34.925,1.324,27.41342,1.43796321994208,1.65321251377534,0.121887985103681,1.3160752348384,1.54313641478622
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,19.24,31.85,2.35,45.214,1.65527292997353,1.65321251377534,0.371067862271736,1.28420506770179,1.50310943667137
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,20.855,27.24,1.738,36.24599,1.5592599662945,1.65321251377534,0.240049772112648,1.31921019418185,1.43520710324075
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,16.955,30.11,1.831,31.044605,1.4919861384158,1.65321251377534,0.262688344301696,1.22929779411411,1.47871075551276
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,22.575,34.115,2.065,46.617375,1.66854781497796,1.65321251377534,0.31492005599242,1.35362775898554,1.53294537561593
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,20.025,28.305,1.945,38.948625,1.590492130418,1.65321251377534,0.288919605661727,1.30157252475628,1.45186315922061
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,18.67,26.16,2.028,37.86276,1.57821226861038,1.65321251377534,0.307067950661298,1.27114431794908,1.41763773965223
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,16.075,26.535,1.762,28.32415,1.45215688567229,1.65321251377534,0.246005904076029,1.20615098159626,1.4238190919654
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,21.805,32.71,2.423,52.833515,1.72290950514695,1.65321251377534,0.384353414137506,1.33855609100945,1.51468054412498
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,18.575,24.35,2.5,46.4375,1.66686883110465,1.65321251377534,0.397940008672038,1.26892882243261,1.38649896555065
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,23.38,38.815,2.349,54.91962,1.73972752360343,1.65321251377534,0.370883016777606,1.36884450682582,1.58899959049944
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","008-A-081","008-A-081-banksia_integrifolia",45,24.665,31.86,2.087,51.475855,1.71160356886361,1.65321251377534,0.319522449065454,1.39208111979816,1.50324577146511
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,9.28,16.035,0.745,6.9136,0.839704248967155,0.698970004336019,-0.127843727251707,0.967547976218862,1.20506896426446
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,9.845,17.365,0.865,8.515925,0.930231827938951,0.698970004336019,-0.0629838925351858,0.993215720474137,1.23967478764678
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,7.68,12.26,0.62,4.7616,0.677752909529766,0.698970004336019,-0.207608310501746,0.885361220031512,1.0884904701824
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,10.545,20.11,0.907,9.564315,0.9806538711356,0.698970004336019,-0.0423927129399047,1.02304658407551,1.30341207059674
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,6.595,20.335,0.55,3.62725,0.559577489376628,0.698970004336019,-0.259637310505756,0.819214799882384,1.30824417674061
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,9.455,16.26,0.74,6.9967,0.844893252912035,0.698970004336019,-0.130768280269024,0.975661533181059,1.21112054125805
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,10.835,16.03,0.66,7.1511,0.854372851197705,0.698970004336019,-0.180456064458131,1.03482891565584,1.20493352235414
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,5.91,14.535,0.46,2.7186,0.434345312562829,0.698970004336019,-0.337242168318426,0.771587480881255,1.16241503610645
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,8.845,18.535,0.59,5.21855,0.717549848887886,0.698970004336019,-0.229147988357856,0.946697837245742,1.26799259036558
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,8.485,13.535,0.493,4.183105,0.621498765930925,0.698970004336019,-0.30715308072277,0.928651846653695,1.13145826010653
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,9.375,16.605,0.648,6.075,0.78354628227035,0.698970004336019,-0.188424994129407,0.971971276399756,1.2202388799344
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,9.175,16.08,1.025,9.404375,0.9733299383159,0.698970004336019,0.0107238653917731,0.962606072924127,1.20628604441243
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,9.535,14.415,1.013,9.658955,0.984930142742305,0.698970004336019,0.00560944536028039,0.979320697382024,1.15881464672423
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,9.095,20.58,0.967,8.794865,0.944229177482504,0.698970004336019,-0.0145735259169983,0.958802703399502,1.31344537042641
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,11.175,19.515,0.945,10.560375,1.02367934031324,0.698970004336019,-0.0245681914907371,1.04824753180397,1.29036855561727
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,8.425,14.28,0.89,7.49825,0.874959916188289,0.698970004336019,-0.0506099933550872,0.925569909543376,1.15472820744016
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,7.455,10.935,0.544,4.05552,0.608046547487193,0.698970004336019,-0.26440110030182,0.872447647789013,1.03881878737366
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,10.185,21.65,0.426,4.33881,0.637370632438902,0.698970004336019,-0.370590400897281,1.00796103333618,1.33545790068938
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,9.6,16.4,0.652,6.2592,0.796518828771489,0.698970004336019,-0.18575240426808,0.982271233039568,1.2148438480477
"a_kc",2016-05-23,"banksia_integrifolia","Kemps Creek","006-A-007","006-A-007-banksia_integrifolia",5,8.275,14.04,0.827,6.843425,0.835273512000303,0.698970004336019,-0.0824944904474533,0.917768002447756,1.14736710779379
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,11.145,16.575,1.434,15.98193,1.20362922414804,1.14612803567824,0.156549151331781,1.04708007281626,1.21945353707681
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,9.275,15.48,1.648,15.2852,1.18427112564818,1.14612803567824,0.216957207361097,0.967313918287083,1.18977095634687
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,8.105,12.025,1.509,12.230445,1.08744225896012,1.14612803567824,0.17868923977559,0.908753019184534,1.08008508504587
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,10.61,15.91,1.635,17.34735,1.23923314089765,1.14612803567824,0.213517756996305,1.02571538390134,1.20167017964658
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,11.675,17.285,1.755,20.489625,1.31153401003999,1.14612803567824,0.244277120801843,1.06725688923815,1.23766938387843
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,9.21,14.64,1.543,14.21103,1.15262555626,1.14612803567824,0.188365926063148,0.964259630196849,1.16554107672237
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,9.355,15.11,1.338,12.51699,1.09749990526783,1.14612803567824,0.126456113431804,0.971043791836029,1.17926446433903
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,9.55,17.78,1.352,12.9116,1.11098006318936,1.14612803567824,0.130976691605617,0.980003371583746,1.24993175663419
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,9.41,14.45,1.389,13.07049,1.11629186916487,1.14612803567824,0.142702245737616,0.973589623427257,1.15986784709257
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,9.095,14.04,1.31,11.91445,1.07607399905527,1.14612803567824,0.117271295655764,0.958802703399502,1.14736710779379
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,6.61,12.66,1.31,8.6591,0.937472755141404,1.14612803567824,0.117271295655764,0.82020145948564,1.10243370568134
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,10.625,18.235,1.371,14.566875,1.16336639351186,1.14612803567824,0.137037454789513,1.02632893872235,1.2609057676498
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,11.685,16.6,1.744,20.37864,1.30917519732479,1.14612803567824,0.241546480596548,1.06762871672825,1.22010808804006
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,13.825,20.995,1.794,24.80205,1.39448757868481,1.14612803567824,0.253822438708073,1.14066513997674,1.32211587897396
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,11.735,16.775,1.799,21.111265,1.32451425728016,1.14612803567824,0.255031163345551,1.06948309393461,1.22466252884103
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,10.095,15.48,1.511,15.253545,1.18337078761868,1.14612803567824,0.179264464339025,1.00410632327966,1.18977095634687
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,8.155,14.635,1.446,11.79213,1.07159225833481,1.14612803567824,0.160168292958512,0.911423965376295,1.16539272676981
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,9.705,15.735,1.408,13.66464,1.13559819453048,1.14612803567824,0.148602654806093,0.986995539724382,1.19686674724924
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,10.47,18.575,1.519,15.90393,1.20150445554163,1.14612803567824,0.181557773862786,1.01994668167884,1.26892882243261
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,12.32,17.205,1.752,21.58464,1.33414480966047,1.14612803567824,0.243534101832062,1.09061070782841,1.23565467695695
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,10.495,14.775,1.703,17.872985,1.25219709088102,1.14612803567824,0.231214647962601,1.02098244291842,1.16952748955329
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,10.23,16.545,1.594,16.30662,1.21236395077225,1.14612803567824,0.202488317060094,1.00987563371216,1.21866677149587
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,8.735,13.475,1.336,11.66996,1.06706936745848,1.14612803567824,0.125806458139527,0.94126290931895,1.12952877385878
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,12.9,20.38,1.703,21.9687,1.34180435826185,1.14612803567824,0.231214647962601,1.11058971029925,1.30920417967041
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,11.51,16.785,1.789,20.59139,1.31368566419716,1.14612803567824,0.252610340567373,1.06107532362979,1.22492134558403
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,11.36,18.5,1.524,17.31264,1.23836329837858,1.14612803567824,0.182984967003582,1.055378331375,1.26717172840301
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,9.3,16.71,1.315,12.2295,1.08740870137971,1.14612803567824,0.118925752825777,0.968482948553935,1.22297644989339
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,9.575,15.065,1.386,13.27095,1.12290201291645,1.14612803567824,0.141763230275788,0.98113878264066,1.17796913600938
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,11.805,17.595,1.815,21.426075,1.33094262078688,1.14612803567824,0.258876629372131,1.07206599141475,1.24538927117121
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,11.535,16.7,1.768,20.39388,1.30949985953417,1.14612803567824,0.247482260677054,1.06201759885711,1.22271647114758
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,12.435,15.925,1.79,22.25865,1.34749882058585,1.14612803567824,0.252853030979893,1.09464578960595,1.20207944100739
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,10.73,14.525,1.56,16.7388,1.22372432032041,1.14612803567824,0.193124598354462,1.03059972196595,1.16211614106237
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,10.465,16.17,1.424,14.90216,1.17324922197554,1.14612803567824,0.153509989300838,1.01973923267471,1.2087100199064
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,12.005,16.42,1.683,20.204415,1.30544628036887,1.14612803567824,0.226084115975824,1.07936216439305,1.21537315278342
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,10.295,18.1,1.646,16.94557,1.2290561818303,1.14612803567824,0.216429830876251,1.01262635095405,1.25767857486918
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,10.275,15.73,1.767,18.155925,1.25901838005487,1.14612803567824,0.247236549506764,1.01178183054811,1.19672872262329
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,9.09,14.605,1.526,13.87134,1.14211841684083,1.14612803567824,0.183554533618862,0.958563883221967,1.16450156130957
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,10.435,15.15,1.572,16.40382,1.21494499510486,1.14612803567824,0.196452541703389,1.01849245340147,1.18041263283832
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,9.54,14.79,1.351,12.88854,1.11020372372613,1.14612803567824,0.130655349022031,0.979548374704095,1.16996817399689
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,11.61,15.395,1.811,21.02571,1.32275067005263,1.14612803567824,0.257918450314058,1.06483221973857,1.18737969323922
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,10.745,16.455,1.524,16.37538,1.21419138683104,1.14612803567824,0.182984967003582,1.03120641982746,1.21629788663039
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,10.06,16.34,1.63,16.3978,1.21478558512387,1.14612803567824,0.212187604403958,1.00259798071991,1.2132520521964
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,7.735,11.25,1.401,10.836735,1.03489845332116,1.14612803567824,0.146438135285775,0.888460318035386,1.05115252244738
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,12.215,17.675,1.716,20.96094,1.32141075482214,1.14612803567824,0.234517283512687,1.08689347130946,1.24735942246894
"a_kc",2016-05-23,"corymbia_citriodora","Kemps Creek","002-S-059","002-S-059-corymbia_citriodora",14,10.975,14.5,1.646,18.06485,1.25683435979041,1.14612803567824,0.216429830876251,1.04040452891416,1.16136800223497
"a_kc",2016-05-23,"eucalyptus_maculata","Kemps Creek","003-S-054","003-S-054-eucalyptus_maculata",14,15.165,23.97,1.297,19.669005,1.29378239073076,1.14612803567824,0.11293997608408,1.18084241464668,1.37966803403365
"a_kc",2016-05-23,"eucalyptus_maculata","Kemps Creek","003-S-054","003-S-054-eucalyptus_maculata",14,9.625,13.87,0.962,9.25925,0.966575810218351,1.14612803567824,-0.016824927962187,0.983400738180538,1.14207646107328
"a_kc",2016-05-23,"eucalyptus_maculata","Kemps Creek","003-S-054","003-S-054-eucalyptus_maculata",14,8.15,11.905,1.186,9.6659,0.98524229776822,1.14612803567824,0.0740846890282438,0.911157608739977,1.0757293997409
"a_kc",2016-05-23,"eucalyptus_maculata","Kemps Creek","003-S-054","003-S-054-eucalyptus_maculata",14,17.365,21.08,1.418,24.62357,1.39135101849383,1.14612803567824,0.151676230847048,1.23967478764678,1.32387060654051
"a_kc",2016-05-23,"eucalyptus_maculata","Kemps Creek","003-S-054","003-S-054-eucalyptus_maculata",14,15.86,25.74,1.384,21.95024,1.34143927310232,1.14612803567824,0.141136090120739,1.20030318298159,1.41060854256837
"a_kc",2016-05-23,"eucalyptus_maculata","Kemps Creek","003-S-054","003-S-054-eucalyptus_maculata",14,19.665,24.42,1.497,29.438505,1.46891575108882,1.14612803567824,0.175221800343052,1.29369395074577,1.38774565960886
"a_kc",2016-05-23,"eucalyptus_maculata","Kemps Creek","003-S-054","003-S-054-eucalyptus_maculata",14,16.51,21.32,1.351,22.30501,1.34840242228482,1.14612803567824,0.130655349022031,1.21774707326279,1.32878720035453
"a_kc",2016-05-23,"eucalyptus_maculata","Kemps Creek","003-S-054","003-S-054-eucalyptus_maculata",14,17.35,24.955,1.32,22.902,1.35987341033274,1.14612803567824,0.12057393120585,1.23929947912689,1.39715757420214
"a_kc",2016-05-23,"eucalyptus_maculata","Kemps Creek","003-S-054","003-S-054-eucalyptus_maculata",14,10.87,15.885,1.648,17.91376,1.25318675144739,1.14612803567824,0.216957207361097,1.03622954408629,1.20098721916317
"a_kc",2016-05-23,"eucalyptus_maculata","Kemps Creek","003-S-054","003-S-054-eucalyptus_maculata",14,12.205,16.34,1.394,17.01377,1.2308005575152,1.14612803567824,0.144262773761991,1.08653778375321,1.2132520521964
"a_kc",2016-05-23,"eucalyptus_maculata","Kemps Creek","003-S-054","003-S-054-eucalyptus_maculata",14,10.815,14.895,1.371,14.827365,1.17106397856462,1.14612803567824,0.137037454789513,1.03402652377511,1.17304050755106
"a_kc",2016-05-23,"eucalyptus_maculata","Kemps Creek","003-S-054","003-S-054-eucalyptus_maculata",14,10.485,13.99,1.201,12.592485,1.10011144220427,1.14612803567824,0.079543007402906,1.02056843480136,1.14581771449183
"a_kc",2016-05-23,"eucalyptus_maculata","Kemps Creek","003-S-054","003-S-054-eucalyptus_maculata",14,11.255,14.505,1.356,15.26178,1.18360518886758,1.14612803567824,0.132259689531044,1.05134549933654,1.16151773313868
"a_kc",2016-05-23,"eucalyptus_maculata","Kemps Creek","003-S-054","003-S-054-eucalyptus_maculata",14,10.15,13.8,1.366,13.8649,1.14191674159475,1.14612803567824,0.135450699345514,1.00646604224923,1.13987908640124
"a_kc",2016-05-23,"eucalyptus_maculata","Kemps Creek","003-S-054","003-S-054-eucalyptus_maculata",14,11.67,14.77,1.569,18.31023,1.26269379963231,1.14612803567824,0.195622943586937,1.06707085604537,1.16938049531195
"a_kc",2016-05-23,"eucalyptus_maculata","Kemps Creek","003-S-054","003-S-054-eucalyptus_maculata",14,12.645,19.115,1.546,19.54917,1.29112832326273,1.14612803567824,0.189209489582306,1.10191883368042,1.28137430235505
