"batch_id","species","volume","treenumb","canopy_top","canopy_bottom","crownlength","branchper30","maxbranchradius","nursery","climate_region"
"001-A-051","magnolia_grandiflora_littlegem",200,3,293.9,10,283.9,7,66,"mangrove mountain","New South Wales"
"001-A-051","magnolia_grandiflora_littlegem",200,4,235.1,39,196.1,8,65,"mangrove mountain","New South Wales"
"001-A-051","magnolia_grandiflora_littlegem",200,5,279,32,247,2,56,"mangrove mountain","New South Wales"
"001-A-051","magnolia_grandiflora_littlegem",200,6,293.4,10,283.4,7,67,"mangrove mountain","New South Wales"
"001-A-051","magnolia_grandiflora_littlegem",200,7,293.4,34,259.4,3,88,"mangrove mountain","New South Wales"
"001-A-051","magnolia_grandiflora_littlegem",200,8,265.9,42,223.9,4,74,"mangrove mountain","New South Wales"
"001-A-051","magnolia_grandiflora_littlegem",200,9,257.1,50,207.1,5,56,"mangrove mountain","New South Wales"
"001-A-051","magnolia_grandiflora_littlegem",200,10,252.7,35,217.7,9,57,"mangrove mountain","New South Wales"
"001-A-035","tristaniopsis_laurina_luscious",400,1,329.8,108,221.8,9,93,"mangrove mountain","New South Wales"
"001-A-035","tristaniopsis_laurina_luscious",400,2,330,95,235,4,81,"mangrove mountain","New South Wales"
"001-A-035","tristaniopsis_laurina_luscious",400,3,334.5,88,246.5,8,95,"mangrove mountain","New South Wales"
"001-A-035","tristaniopsis_laurina_luscious",400,4,359.7,93,266.7,6,106,"mangrove mountain","New South Wales"
"001-A-035","tristaniopsis_laurina_luscious",400,5,344.5,94,250.5,8,98,"mangrove mountain","New South Wales"
"001-A-035","tristaniopsis_laurina_luscious",400,6,366.6,86,280.6,5,109,"mangrove mountain","New South Wales"
"001-A-035","tristaniopsis_laurina_luscious",400,7,330.9,87,243.9,8,82,"mangrove mountain","New South Wales"
"001-A-035","tristaniopsis_laurina_luscious",400,8,334.7,79,255.7,4,77,"mangrove mountain","New South Wales"
"001-A-035","tristaniopsis_laurina_luscious",400,9,345.6,93,252.6,4,102,"mangrove mountain","New South Wales"
"001-A-035","tristaniopsis_laurina_luscious",400,10,346,85,261,9,94,"mangrove mountain","New South Wales"
"001-A-052","waterhousea_floribunda_ameroo",400,1,294.8,65,229.8,11,106,"mangrove mountain","New South Wales"
"001-A-052","waterhousea_floribunda_ameroo",400,2,364.9,49,315.9,6,70,"mangrove mountain","New South Wales"
"001-A-052","waterhousea_floribunda_ameroo",400,3,368.6,53,315.6,8,106,"mangrove mountain","New South Wales"
"001-A-052","waterhousea_floribunda_ameroo",400,4,374.5,48,326.5,9,121,"mangrove mountain","New South Wales"
"001-A-052","waterhousea_floribunda_ameroo",400,5,335.6,54,281.6,6,110,"mangrove mountain","New South Wales"
"001-A-052","waterhousea_floribunda_ameroo",400,6,313.4,39,274.4,6,124,"mangrove mountain","New South Wales"
"001-A-052","waterhousea_floribunda_ameroo",400,7,309.5,39,270.5,6,107,"mangrove mountain","New South Wales"
"001-A-052","waterhousea_floribunda_ameroo",400,8,326,37,289,6,96,"mangrove mountain","New South Wales"
"001-A-052","waterhousea_floribunda_ameroo",400,9,351.4,39,312.4,5,116,"mangrove mountain","New South Wales"
"001-A-052","waterhousea_floribunda_ameroo",400,10,356.9,40,316.9,6,92,"mangrove mountain","New South Wales"
"001-A-047","waterhousea_floribunda_ameroo",200,1,335.6,35,300.6,9,87,"mangrove mountain","New South Wales"
"001-A-047","waterhousea_floribunda_ameroo",200,2,309.4,45,264.4,6,85,"mangrove mountain","New South Wales"
"001-A-047","waterhousea_floribunda_ameroo",200,3,328.7,56,272.7,14,99,"mangrove mountain","New South Wales"
"001-A-047","waterhousea_floribunda_ameroo",200,4,338.7,51,287.7,8,111,"mangrove mountain","New South Wales"
"001-A-047","waterhousea_floribunda_ameroo",200,5,350,35,315,9,101,"mangrove mountain","New South Wales"
"001-A-047","waterhousea_floribunda_ameroo",200,6,350,35,315,10,91,"mangrove mountain","New South Wales"
"001-A-047","waterhousea_floribunda_ameroo",200,7,315.5,44,271.5,11,87,"mangrove mountain","New South Wales"
"001-A-047","waterhousea_floribunda_ameroo",200,8,298.6,41,257.6,11,79,"mangrove mountain","New South Wales"
"001-A-047","waterhousea_floribunda_ameroo",200,9,349.8,46,303.8,10,99,"mangrove mountain","New South Wales"
"001-A-047","waterhousea_floribunda_ameroo",200,10,284.7,42,242.7,3,89,"mangrove mountain","New South Wales"
"F15_ANS","acer_negundo_sensation",25,1,268.8,104,164.8,6,47,"manor","South Australia"
"F15_ANS","acer_negundo_sensation",25,2,251.5,114,137.5,7,48,"manor","South Australia"
"F15_ANS","acer_negundo_sensation",25,3,278.5,155,123.5,8,42,"manor","South Australia"
"F15_ANS","acer_negundo_sensation",25,4,209.9,86,123.9,7,76,"manor","South Australia"
"F15_ANS","acer_negundo_sensation",25,5,258,114,144,7,44,"manor","South Australia"
"F15_ANS","acer_negundo_sensation",25,6,275,133,142,9,48,"manor","South Australia"
"F15_ANS","acer_negundo_sensation",25,7,246.5,138,108.5,10,52,"manor","South Australia"
"F15_ANS","acer_negundo_sensation",25,8,276,113,163,8,40,"manor","South Australia"
"F15_ANS","acer_negundo_sensation",25,9,275.9,112,163.9,7,59,"manor","South Australia"
"F15_ANS","acer_negundo_sensation",25,10,254,144,110,9,33,"manor","South Australia"
"F15_ARFF","acer_rubrum_fairviewflame",35,1,287.2,98,189.2,9,58,"manor","South Australia"
"F15_ARFF","acer_rubrum_fairviewflame",35,2,271.9,68,203.9,11,55,"manor","South Australia"
"F15_ARFF","acer_rubrum_fairviewflame",35,3,292.3,83,209.3,5,106,"manor","South Australia"
"F15_ARFF","acer_rubrum_fairviewflame",35,4,270.7,84,186.7,5,57,"manor","South Australia"
"F15_ARFF_rocket","acer_rubrum_fairviewflame",42,1,321.7,82,239.7,10,98,"manor","South Australia"
"F15_ARFF_rocket","acer_rubrum_fairviewflame",42,2,287.2,102,185.2,3,75,"manor","South Australia"
"F15_ARFF_rocket","acer_rubrum_fairviewflame",42,3,316.7,88,228.7,2,85,"manor","South Australia"
"F15_ARFF_rocket","acer_rubrum_fairviewflame",42,4,295,92,203,7,111,"manor","South Australia"
"F15_ARFF_rocket","acer_rubrum_fairviewflame",42,5,296.1,113,183.1,7,80,"manor","South Australia"
"F15_ARFF_rocket","acer_rubrum_fairviewflame",42,6,294.3,117,177.3,3,72,"manor","South Australia"
"F15_ARFF_rocket","acer_rubrum_fairviewflame",42,7,305.5,88,217.5,8,68,"manor","South Australia"
"F15_ARFF_rocket","acer_rubrum_fairviewflame",42,8,262,103,159,8,84,"manor","South Australia"
"F15_ARFF_rocket","acer_rubrum_fairviewflame",42,9,269.1,90,179.1,7,96,"manor","South Australia"
"F15_ARFF_rocket","acer_rubrum_fairviewflame",42,10,323.6,146,177.6,8,104,"manor","South Australia"
"F15_A_x_FJ","acer_rubrum_jeffersred",35,1,270.2,70,200.2,5,70,"manor","South Australia"
"F15_A_x_FJ","acer_rubrum_jeffersred",35,2,336.4,84,252.4,4,79,"manor","South Australia"
"F15_A_x_FJ","acer_rubrum_jeffersred",35,3,323.5,71,252.5,1,61,"manor","South Australia"
"F15_A_x_FJ","acer_rubrum_jeffersred",35,4,351.4,132,219.4,5,50,"manor","South Australia"
"F15_A_x_FJ","acer_rubrum_jeffersred",35,5,335.8,67,268.8,8,46,"manor","South Australia"
"F15_A_x_FJ","acer_rubrum_jeffersred",35,6,354,93,261,3,68,"manor","South Australia"
"F15_A_x_FJ","acer_rubrum_jeffersred",35,7,310,110,200,6,59,"manor","South Australia"
"F15_A_x_FJ","acer_rubrum_jeffersred",35,8,315.4,84,231.4,5,41,"manor","South Australia"
"F15_A_x_FJ","acer_rubrum_jeffersred",35,9,383.4,87,296.4,5,52,"manor","South Australia"
"F15_A_x_FJ","acer_rubrum_jeffersred",35,10,315,92,223,1,44,"manor","South Australia"
"M15_ARPN10268","acer_rubrum_octoberglory",45,1,365.3,185,180.3,8,50,"manor","South Australia"
"M15_ARPN10268","acer_rubrum_octoberglory",45,2,396.7,157,239.7,2,63,"manor","South Australia"
"M15_ARPN10268","acer_rubrum_octoberglory",45,3,393.7,182,211.7,7,60,"manor","South Australia"
"M15_ARPN10268","acer_rubrum_octoberglory",45,4,320.3,182,138.3,7,49,"manor","South Australia"
"M15_ARPN10268","acer_rubrum_octoberglory",45,5,344.9,169,175.9,8,67,"manor","South Australia"
"M15_ARPN10268","acer_rubrum_octoberglory",45,6,357.7,197,160.7,7,53,"manor","South Australia"
"M15_ARPN10268","acer_rubrum_octoberglory",45,7,425.3,171,254.3,3,82,"manor","South Australia"
"F15_AF_rocket","acer_freemanii_autumnblaze",42,1,400.6,117,283.6,4,88,"manor","South Australia"
"F15_AF_rocket","acer_freemanii_autumnblaze",42,2,366.3,119,247.3,4,83,"manor","South Australia"
"F15_AF_rocket","acer_freemanii_autumnblaze",42,3,371.8,84,287.8,5,89,"manor","South Australia"
"F15_AF_rocket","acer_freemanii_autumnblaze",42,4,353.3,119,234.3,4,102,"manor","South Australia"
"F15_AF_rocket","acer_freemanii_autumnblaze",42,5,387.3,106,281.3,4,95,"manor","South Australia"
"F15_AF_rocket","acer_freemanii_autumnblaze",42,6,366.5,87,279.5,5,78,"manor","South Australia"
"F15_AF_rocket","acer_freemanii_autumnblaze",42,7,371.2,110,261.2,3,80,"manor","South Australia"
"F15_AF_rocket","acer_freemanii_autumnblaze",42,8,415,88,327,4,100,"manor","South Australia"
"F15_AF_rocket","acer_freemanii_autumnblaze",42,9,379.9,106,273.9,3,88,"manor","South Australia"
"F15_AF_rocket","acer_freemanii_autumnblaze",42,10,386,105,281,4,74,"manor","South Australia"
"F11_LI_x_LFT","lagerstroemia_indica_tuscarora",35,1,279.2,86,193.2,4,52,"manor","South Australia"
"F11_LI_x_LFT","lagerstroemia_indica_tuscarora",35,2,292.3,102,190.3,2,29,"manor","South Australia"
"F11_LI_x_LFT","lagerstroemia_indica_tuscarora",35,3,278.3,92,186.3,3,30,"manor","South Australia"
"F11_LI_x_LFT","lagerstroemia_indica_tuscarora",35,4,248.9,107,141.9,3,52,"manor","South Australia"
"F11_LI_x_LFT","lagerstroemia_indica_tuscarora",35,5,222.4,36,186.4,6,43,"manor","South Australia"
"F11_LI_x_LFT","lagerstroemia_indica_tuscarora",35,6,291.5,107,184.5,3,57,"manor","South Australia"
"F11_LI_x_LFT","lagerstroemia_indica_tuscarora",35,7,280.2,82,198.2,3,48,"manor","South Australia"
"F11_LI_x_LFT","lagerstroemia_indica_tuscarora",35,8,255.2,85,170.2,1,50,"manor","South Australia"
"F11_LI_x_LFT","lagerstroemia_indica_tuscarora",35,9,251.7,65,186.7,2,63,"manor","South Australia"
"F11_LI_x_LFT","lagerstroemia_indica_tuscarora",35,10,271.9,56,215.9,1,92,"manor","South Australia"
"FP14_PC","pistacia_chinensis",35,1,288.4,42,246.4,1,47,"manor","South Australia"
"FP14_PC","pistacia_chinensis",35,2,357.4,35,322.4,2,42,"manor","South Australia"
"FP14_PC","pistacia_chinensis",35,3,331,88,243,3,56,"manor","South Australia"
"FP14_PC","pistacia_chinensis",35,4,342.3,38,304.3,4,31,"manor","South Australia"
"FP14_PC","pistacia_chinensis",35,5,381.8,20,361.8,10,32,"manor","South Australia"
"FP14_PC","pistacia_chinensis",35,6,281.6,62,219.6,2,92,"manor","South Australia"
"J14_PCC","pyrus_calleryana_capital",35,1,301.6,60,241.6,2,38,"manor","South Australia"
"J14_PCC","pyrus_calleryana_capital",35,2,276,76,200,4,62,"manor","South Australia"
"J14_PCC","pyrus_calleryana_capital",35,3,282.6,104,178.6,3,16,"manor","South Australia"
"J14_PCC","pyrus_calleryana_capital",35,4,313.8,145,168.8,4,12,"manor","South Australia"
"J14_PCC","pyrus_calleryana_capital",35,5,320.2,90,230.2,4,14,"manor","South Australia"
"J14_PCC","pyrus_calleryana_capital",35,6,273,145,128,3,33,"manor","South Australia"
"J14_PCC","pyrus_calleryana_capital",35,7,305.6,90,215.6,5,45,"manor","South Australia"
"J14_PCC","pyrus_calleryana_capital",35,8,304.6,104,200.6,7,54,"manor","South Australia"
"J14_PCC","pyrus_calleryana_capital",35,9,276.1,48,228.1,7,46,"manor","South Australia"
"J14_PCC","pyrus_calleryana_capital",35,10,304.7,50,254.7,6,51,"manor","South Australia"
"J15_PCN_STD","prunus_cerasifera_nigra",35,1,295.9,175,120.9,5,87,"manor","South Australia"
"J15_PCN_STD","prunus_cerasifera_nigra",35,2,293.2,158,135.2,7,67,"manor","South Australia"
"J15_PCN_STD","prunus_cerasifera_nigra",35,3,285.3,169,116.3,4,101,"manor","South Australia"
"J15_PCN_STD","prunus_cerasifera_nigra",35,4,305.9,179,126.9,5,53,"manor","South Australia"
"J15_PCN_STD","prunus_cerasifera_nigra",35,5,296.2,175,121.2,6,65,"manor","South Australia"
"J15_PCN_STD","prunus_cerasifera_nigra",35,6,276.3,178,98.3,6,84,"manor","South Australia"
"J15_PCN_STD","prunus_cerasifera_nigra",35,7,301.7,174,127.7,8,74,"manor","South Australia"
"J15_PCN_STD","prunus_cerasifera_nigra",35,8,29.95,171,-141.05,7,61,"manor","South Australia"
"J15_PCN_STD","prunus_cerasifera_nigra",35,9,290.7,164,126.7,7,83,"manor","South Australia"
"J15_PCN_STD","prunus_cerasifera_nigra",35,10,277.5,168,109.5,6,82,"manor","South Australia"
"F15_ZSGF_rocket","zelkova_serrata_goldenflame",35,1,289.2,92,197.2,5,151,"manor","South Australia"
"F15_ZSGF_rocket","zelkova_serrata_goldenflame",35,2,269.2,81,188.2,2,115,"manor","South Australia"
"F15_ZSGF_rocket","zelkova_serrata_goldenflame",35,3,303.4,109,194.4,3,120,"manor","South Australia"
"F15_ZSGF_rocket","zelkova_serrata_goldenflame",35,4,274,73,201,2,109,"manor","South Australia"
"af_100","acer_freemanii_autumnblaze",100,1,355,101,254,6,66,"mt william","Victoria"
"af_100","acer_freemanii_autumnblaze",100,2,350,117,233,7,67,"mt william","Victoria"
"af_100","acer_freemanii_autumnblaze",100,3,350,81,269,4,76,"mt william","Victoria"
"af_100","acer_freemanii_autumnblaze",100,4,335,80,255,5,60,"mt william","Victoria"
"af_100","acer_freemanii_autumnblaze",100,5,355,86,269,6,54,"mt william","Victoria"
"af_100","acer_freemanii_autumnblaze",100,6,365,100,265,5,53,"mt william","Victoria"
"af_100","acer_freemanii_autumnblaze",100,7,360,82,278,3,64,"mt william","Victoria"
"af_100","acer_freemanii_autumnblaze",100,8,365,83,282,6,82,"mt william","Victoria"
"af_100","acer_freemanii_autumnblaze",100,9,365,98,267,6,63,"mt william","Victoria"
"af_100","acer_freemanii_autumnblaze",100,10,365,111,254,8,82,"mt william","Victoria"
"af_100_2","acer_freemanii_autumnblaze",100,1,455,84,371,6,87,"mt william","Victoria"
"af_100_2","acer_freemanii_autumnblaze",100,2,442,95,347,10,68,"mt william","Victoria"
"af_100_2","acer_freemanii_autumnblaze",100,3,400,82,318,7,62,"mt william","Victoria"
"af_100_2","acer_freemanii_autumnblaze",100,4,466,107,359,7,88,"mt william","Victoria"
"af_100_2","acer_freemanii_autumnblaze",100,5,462,121,341,14,84,"mt william","Victoria"
"af_100_2","acer_freemanii_autumnblaze",100,6,430,117,313,6,112,"mt william","Victoria"
"af_100_2","acer_freemanii_autumnblaze",100,7,425,103,322,4,65,"mt william","Victoria"
"af_100_2","acer_freemanii_autumnblaze",100,8,450,93,357,8,104,"mt william","Victoria"
"af_100_2","acer_freemanii_autumnblaze",100,9,415,117,298,11,85,"mt william","Victoria"
"af_100_2","acer_freemanii_autumnblaze",100,10,421,93,328,7,87,"mt william","Victoria"
"af_33","acer_freemanii_autumnblaze",18,1,219.7,100,119.7,6,61,"mt william","Victoria"
"af_33","acer_freemanii_autumnblaze",18,2,235.8,97,138.8,7,28,"mt william","Victoria"
"af_33","acer_freemanii_autumnblaze",18,3,213.6,90,123.6,5,27,"mt william","Victoria"
"af_33","acer_freemanii_autumnblaze",18,4,223.6,80,143.6,3,32,"mt william","Victoria"
"af_33","acer_freemanii_autumnblaze",18,5,220.7,94,126.7,5,31,"mt william","Victoria"
"af_33","acer_freemanii_autumnblaze",18,6,212,103,109,2,23,"mt william","Victoria"
"af_33","acer_freemanii_autumnblaze",18,7,221.1,79,142.1,4,37,"mt william","Victoria"
"af_33","acer_freemanii_autumnblaze",18,8,223.7,122,101.7,6,36,"mt william","Victoria"
"af_33","acer_freemanii_autumnblaze",18,9,213,83,130,5,25,"mt william","Victoria"
"af_33","acer_freemanii_autumnblaze",18,10,225.4,107,118.4,8,24,"mt william","Victoria"
"ar-45","acer_rubrum_octoberglory",45,1,305,90,215,12,67,"mt william","Victoria"
"ar-45","acer_rubrum_octoberglory",45,2,330,94,236,12,60,"mt william","Victoria"
"ar-45","acer_rubrum_octoberglory",45,3,315,80,235,11,54,"mt william","Victoria"
"ar-45","acer_rubrum_octoberglory",45,4,325,99,226,17,54,"mt william","Victoria"
"ar-45","acer_rubrum_octoberglory",45,5,335,77,258,10,50,"mt william","Victoria"
"ar-45","acer_rubrum_octoberglory",45,6,320,71,249,10,59,"mt william","Victoria"
"ar-45","acer_rubrum_octoberglory",45,7,315,82,233,9,56,"mt william","Victoria"
"ar-45","acer_rubrum_octoberglory",45,8,295,78,217,16,55,"mt william","Victoria"
"ar-45","acer_rubrum_octoberglory",45,9,335,98,237,8,53,"mt william","Victoria"
"ar-45","acer_rubrum_octoberglory",45,10,185,92,93,6,67,"mt william","Victoria"
"ar-200","acer_rubrum_octoberglory",200,1,445,114,331,6,122,"mt william","Victoria"
"ar-200","acer_rubrum_octoberglory",200,2,500,97,403,8,123,"mt william","Victoria"
"ar-200","acer_rubrum_octoberglory",200,3,485,102,383,8,120,"mt william","Victoria"
"ar-200","acer_rubrum_octoberglory",200,4,485,98,387,8,140,"mt william","Victoria"
"ar-200","acer_rubrum_octoberglory",200,5,485,96,389,9,102,"mt william","Victoria"
"ar-200","acer_rubrum_octoberglory",200,6,475,101,374,4,114,"mt william","Victoria"
"ar-200","acer_rubrum_octoberglory",200,7,440,83,357,4,112,"mt william","Victoria"
"ar-200","acer_rubrum_octoberglory",200,8,440,105,335,10,141,"mt william","Victoria"
"ar-200","acer_rubrum_octoberglory",200,9,480,104,376,6,142,"mt william","Victoria"
"ar-200","acer_rubrum_octoberglory",200,10,485,104,381,5,123,"mt william","Victoria"
"ar_33","acer_rubrum_octoberglory",18,1,232,91,141,4,40,"mt william","Victoria"
"ar_33","acer_rubrum_octoberglory",18,2,228,75,153,4,41,"mt william","Victoria"
"ar_33","acer_rubrum_octoberglory",18,3,289,124,165,7,45,"mt william","Victoria"
"ar_33","acer_rubrum_octoberglory",18,4,267,71,196,3,42,"mt william","Victoria"
"ar_33","acer_rubrum_octoberglory",18,5,295,732,-437,5,87,"mt william","Victoria"
"ar_33","acer_rubrum_octoberglory",18,6,243,93,150,7,48,"mt william","Victoria"
"ar_33","acer_rubrum_octoberglory",18,7,271,104,167,5,49,"mt william","Victoria"
"ar_33","acer_rubrum_octoberglory",18,8,281,117,164,4,25,"mt william","Victoria"
"ar_33","acer_rubrum_octoberglory",18,9,268,95,173,6,53,"mt william","Victoria"
"ar_33","acer_rubrum_octoberglory",18,10,286,90,196,5,41,"mt william","Victoria"
"ac-18","angophora_costata",18,1,183.9,36,147.9,9,52,"mt william","Victoria"
"ac-18","angophora_costata",18,2,159.3,20,139.3,9,50,"mt william","Victoria"
"ac-18","angophora_costata",18,3,163.6,26,137.6,9,51,"mt william","Victoria"
"ac-18","angophora_costata",18,4,178,21,157,4,55,"mt william","Victoria"
"ac-18","angophora_costata",18,5,161.4,23,138.4,10,49,"mt william","Victoria"
"ac-18","angophora_costata",18,6,149,23,126,10,45,"mt william","Victoria"
"ac-18","angophora_costata",18,7,173,23,150,11,48,"mt william","Victoria"
"ac-18","angophora_costata",18,8,157.8,30,127.8,13,55,"mt william","Victoria"
"ac-18","angophora_costata",18,9,142.2,29,113.2,7,53,"mt william","Victoria"
"ac-18","angophora_costata",18,10,179.1,35,144.1,5,56,"mt william","Victoria"
"ac_45","angophora_costata",45,1,216,54,162,9,59,"mt william","Victoria"
"ac_45","angophora_costata",45,2,189,40,149,4,53,"mt william","Victoria"
"ac_45","angophora_costata",45,3,207,25,182,7,54,"mt william","Victoria"
"ac_45","angophora_costata",45,4,229,43,186,8,85,"mt william","Victoria"
"ac_45","angophora_costata",45,5,231,49,182,9,51,"mt william","Victoria"
"ac_45","angophora_costata",45,6,245,58,187,10,64,"mt william","Victoria"
"ac_45","angophora_costata",45,7,186,50,136,10,56,"mt william","Victoria"
"ac_45","angophora_costata",45,8,220,48,172,11,70,"mt william","Victoria"
"ac_45","angophora_costata",45,9,187,46,141,4,60,"mt william","Victoria"
"ac_45","angophora_costata",45,10,211,79,132,10,49,"mt william","Victoria"
"cm-18","corymbia_maculata",18,1,140.8,25,115.8,9,48,"mt william","Victoria"
"cm-18","corymbia_maculata",18,2,133.9,28,105.9,6,33,"mt william","Victoria"
"cm-18","corymbia_maculata",18,3,143,25,118,6,50,"mt william","Victoria"
"cm-18","corymbia_maculata",18,4,120.2,33,87.2,4,24,"mt william","Victoria"
